#,Freq,Mode,Shift,Offset,"TX Freq",Enc/Dec,Tone,Code,Show,Name,Power,Scan,Clk,Step,Scan2,Scan3,Scan4,Scan5,Scan6,Description
20,"145.1875 ",FM,Minus,0,,0,,,Name,GB3BF,4,0,Off,,,,,,,
21,"434.8250 ",FM,Minus,0,,0,,,Name,GB3BG,4,0,Off,,,,,,,
22,"145.1250 ",FM,Minus,0,,0,,,Name,GB3BI,4,0,Off,,,,,,,
23,"1,293.8500 ",FM,Minus,0,,0,,,Name,GB3BK,4,0,Off,,,,,,,
24,"434.7750 ",FM,Minus,0,,0,,,Name,GB3BL,4,0,Off,,,,,,,
25,"145.1125 ",FM,Minus,0,,0,,,Name,GB3BM,4,0,Off,,,,,,,
26,"434.6000 ",FM,Minus,0,,0,,,Name,GB3BN,4,0,Off,,,,,,,
27,"434.7500 ",FM,Minus,0,,0,,,Name,GB3BR,4,0,Off,,,,,,,
28,"438.4500 ",FM,Minus,0,,0,,,Name,GB3BS,4,0,Off,,,,,,,
29,"145.1000 ",FM,Minus,0,,0,,,Name,GB3BT,4,0,Off,,,,,,,
30,"434.6250 ",FM,Minus,0,,0,,,Name,GB3BV,4,0,Off,,,,,,,
31,"145.0750 ",FM,Minus,0,,0,,,Name,GB3BX,4,0,Off,,,,,,,
32,"438.4500 ",FM,Minus,0,,0,,,Name,GB3BZ,4,0,Off,,,,,,,
33,"434.9250 ",FM,Minus,0,,0,,,Name,GB3CA,4,0,Off,,,,,,,
34,"434.9500 ",FM,Minus,0,,0,,,Name,GB3CB,4,0,Off,,,,,,,
35,"438.5625 ",FM,Minus,0,,0,,,Name,GB3CC,4,0,Off,,,,,,,
36,"145.0875 ",FM,Minus,0,,0,,,Name,GB3CD,4,0,Off,,,,,,,
37,"434.9500 ",FM,Minus,0,,0,,,Name,GB3CE,4,0,Off,,,,,,,
38,"145.0000 ",FM,Minus,0,,0,,,Name,GB3CF,4,0,Off,,,,,,,
39,"145.1250 ",FM,Minus,0,,0,,,Name,GB3CG,4,0,Off,,,,,,,
40,"434.6500 ",FM,Minus,0,,0,,,Name,GB3CH,4,0,Off,,,,,,,
41,"434.6500 ",FM,Minus,0,,0,,,Name,GB3CI,4,0,Off,,,,,,,
42,"29.5400 ",FM,Minus,0,,0,,,Name,GB3CJ,4,0,Off,,,,,,,
43,"434.6000 ",FM,Minus,0,,0,,,Name,GB3CK,4,0,Off,,,,,,,
44,"434.8250 ",FM,Minus,0,,0,,,Name,GB3CL,4,0,Off,,,,,,,
45,"434.8000 ",FM,Minus,0,,0,,,Name,GB3CM,4,0,Off,,,,,,,
46,"145.0625 ",FM,Minus,0,,0,,,Name,GB3CO,4,0,Off,,,,,,,
47,"145.1375 ",FM,Minus,0,,0,,,Name,GB3CP,4,0,Off,,,,,,,
48,"434.7500 ",FM,Minus,0,,0,,,Name,GB3CR,4,0,Off,,,,,,,
49,"145.1500 ",FM,Minus,0,,0,,,Name,GB3CS,4,0,Off,,,,,,,
50,"51.3500 ",FM,Minus,0,,0,,,Name,GB3CT,4,0,Off,,,,,,,
51,"434.8250 ",FM,Minus,0,,0,,,Name,GB3CV,4,0,Off,,,,,,,
52,"434.7000 ",FM,Minus,0,,0,,,Name,GB3CW,4,0,Off,,,,,,,
53,"145.1250 ",FM,Minus,0,,0,,,Name,GB3DA,4,0,Off,,,,,,,
54,"51.2700 ",FM,Minus,0,,0,,,Name,GB3DB,4,0,Off,,,,,,,
55,"145.0875 ",FM,Minus,0,,0,,,Name,GB3DC,4,0,Off,,,,,,,
56,"434.8500 ",FM,Minus,0,,0,,,Name,GB3DD,4,0,Off,,,,,,,
57,"434.7750 ",FM,Minus,0,,0,,,Name,GB3DE,4,0,Off,,,,,,,
58,"145.1750 ",FM,Minus,0,,0,,,Name,GB3DG,4,0,Off,,,,,,,
59,"434.7500 ",FM,Minus,0,,0,,,Name,GB3DI,4,0,Off,,,,,,,
60,"438.5250 ",FM,Minus,0,,0,,,Name,GB3DM,4,0,Off,,,,,,,
61,"438.5250 ",FM,Minus,0,,0,,,Name,GB3DM,4,0,Off,,,,,,,
62,"145.0375 ",FM,Minus,0,,0,,,Name,GB3DN,4,0,Off,,,,,,,
63,"438.5750 ",FM,Minus,0,,0,,,Name,GB3DQ,4,0,Off,,,,,,,
64,"145.1375 ",FM,Minus,0,,0,,,Name,GB3DR,4,0,Off,,,,,,,
65,"434.9250 ",FM,Minus,0,,0,,,Name,GB3DS,4,0,Off,,,,,,,
66,"434.6000 ",FM,Minus,0,,0,,,Name,GB3DT,4,0,Off,,,,,,,
67,"145.1625 ",FM,Minus,0,,0,,,Name,GB3DU,4,0,Off,,,,,,,
68,"434.6250 ",FM,Minus,0,,0,,,Name,GB3DV,4,0,Off,,,,,,,
69,"145.0625 ",FM,Minus,0,,0,,,Name,GB3DW,4,0,Off,,,,,,,
70,"434.9000 ",FM,Minus,0,,0,,,Name,GB3DX,4,0,Off,,,,,,,
71,"434.8500 ",FM,Minus,0,,0,,,Name,GB3DY,4,0,Off,,,,,,,
72,"145.0875 ",FM,Minus,0,,0,,,Name,GB3EA,4,0,Off,,,,,,,
73,"145.1875 ",FM,Minus,0,,0,,,Name,GB3EB,4,0,Off,,,,,,,
74,"434.9500 ",FM,Minus,0,,0,,,Name,GB3ED,4,0,Off,,,,,,,
75,"434.9000 ",FM,Minus,0,,0,,,Name,GB3EE,4,0,Off,,,,,,,
76,"51.2200 ",FM,Minus,0,,0,,,Name,GB3EF,4,0,Off,,,,,,,
77,"434.8000 ",FM,Minus,0,,0,,,Name,GB3EH,4,0,Off,,,,,,,
78,"438.4875 ",FM,Minus,0,,0,,,Name,GB3EK,4,0,Off,,,,,,,
79,"145.0000 ",FM,Minus,0,,0,,,Name,GB3EL,4,0,Off,,,,,,,
80,"434.6750 ",FM,Minus,0,,0,,,Name,GB3ER,4,0,Off,,,,,,,
81,"145.0750 ",FM,Minus,0,,0,,,Name,GB3ES,4,0,Off,,,,,,,
82,"145.1000 ",FM,Minus,0,,0,,,Name,GB3EV,4,0,Off,,,,,,,
83,"145.0125 ",FM,Minus,0,,0,,,Name,GB3EW,4,0,Off,,,,,,,
84,"438.5500 ",FM,Minus,0,,0,,,Name,GB3EX,4,0,Off,,,,,,,
85,"438.5750 ",FM,Minus,0,,0,,,Name,GB3EZ,4,0,Off,,,,,,,
86,"438.4500 ",FM,Minus,0,,0,,,Name,GB3FC,4,0,Off,,,,,,,
87,"145.0625 ",FM,Minus,0,,0,,,Name,GB3FE,4,0,Off,,,,,,,
88,"145.0000 ",FM,Minus,0,,0,,,Name,GB3FF,4,0,Off,,,,,,,
89,"145.1125 ",FM,Minus,0,,0,,,Name,GB3FG,4,0,Off,,,,,,,
90,"51.2700 ",FM,Minus,0,,0,,,Name,GB3FH,4,0,Off,,,,,,,
91,"438.5250 ",FM,Minus,0,,0,,,Name,GB3FI,4,0,Off,,,,,,,
92,"438.5500 ",FM,Minus,0,,0,,,Name,GB3FJ,4,0,Off,,,,,,,
93,"145.1500 ",FM,Minus,0,,0,,,Name,GB3FK,4,0,Off,,,,,,,
94,"1,291.0500 ",FM,Minus,0,,0,,,Name,GB3FM,4,0,Off,,,,,,,
95,"434.9750 ",FM,Minus,0,,0,,,Name,GB3FN,4,0,Off,,,,,,,
96,"145.1750 ",FM,Minus,0,,0,,,Name,GB3FR,4,0,Off,,,,,,,
97,"51.3100 ",FM,Minus,0,,0,,,Name,GB3FX,4,0,Off,,,,,,,
98,"434.9000 ",FM,Minus,0,,0,,,Name,GB3GB,4,0,Off,,,,,,,
99,"51.2300 ",FM,Minus,0,,0,,,Name,GB3GC,4,0,Off,,,,,,,
100,"145.0250 ",FM,Minus,0,,0,,,Name,GB3GD,4,0,Off,,,,,,,
101,"434.9000 ",FM,Minus,0,,0,,,Name,GB3GF,4,0,Off,,,,,,,
102,"434.7250 ",FM,Minus,0,,0,,,Name,GB3GH,4,0,Off,,,,,,,
103,"145.0375 ",FM,Minus,0,,0,,,Name,GB3GJ,4,0,Off,,,,,,,
104,"438.5000 ",FM,Minus,0,,0,,,Name,GB3GL,4,0,Off,,,,,,,
105,"145.1750 ",FM,Minus,0,,0,,,Name,GB3GN,4,0,Off,,,,,,,
106,"145.1875 ",FM,Minus,0,,0,,,Name,GB3GO,4,0,Off,,,,,,,
107,"438.5375 ",FM,Minus,0,,0,,,Name,GB3GR,4,0,Off,,,,,,,
108,"51.3300 ",FM,Minus,0,,0,,,Name,GB3GT,4,0,Off,,,,,,,
109,"434.9250 ",FM,Minus,0,,0,,,Name,GB3GU,4,0,Off,,,,,,,
110,"29.5900 ",FM,Minus,0,,0,,,Name,GB3GX,4,0,Off,,,,,,,
111,"434.8750 ",FM,Minus,0,,0,,,Name,GB3GY,4,0,Off,,,,,,,
112,"145.1500 ",FM,Minus,0,,0,,,Name,GB3HA,4,0,Off,,,,,,,
113,"434.9750 ",FM,Minus,0,,0,,,Name,GB3HB,4,0,Off,,,,,,,
114,"434.7500 ",FM,Minus,0,,0,,,Name,GB3HC,4,0,Off,,,,,,,
115,"434.8250 ",FM,Minus,0,,0,,,Name,GB3HD,4,0,Off,,,,,,,
116,"438.5250 ",FM,Minus,0,,0,,,Name,GB3HE,4,0,Off,,,,,,,
117,"51.2600 ",FM,Minus,0,,0,,,Name,GB3HF,4,0,Off,,,,,,,
118,"145.0250 ",FM,Minus,0,,0,,,Name,GB3HG,4,0,Off,,,,,,,
119,"145.1000 ",FM,Minus,0,,0,,,Name,GB3HH,4,0,Off,,,,,,,
120,"145.1000 ",FM,Minus,0,,0,,,Name,GB3HI,4,0,Off,,,,,,,
121,"434.6250 ",FM,Minus,0,,0,,,Name,GB3HJ,4,0,Off,,,,,,,
122,"434.6500 ",FM,Minus,0,,0,,,Name,GB3HK,4,0,Off,,,,,,,
123,"51.3200 ",FM,Minus,0,,0,,,Name,GB3HM,4,0,Off,,,,,,,
124,"434.8750 ",FM,Minus,0,,0,,,Name,GB3HN,4,0,Off,,,,,,,
125,"434.9500 ",FM,Minus,0,,0,,,Name,GB3HR,4,0,Off,,,,,,,
126,"145.0500 ",FM,Minus,0,,0,,,Name,GB3HS,4,0,Off,,,,,,,
127,"434.8750 ",FM,Minus,0,,0,,,Name,GB3HT,4,0,Off,,,,,,,
128,"434.9250 ",FM,Minus,0,,0,,,Name,GB3HW,4,0,Off,,,,,,,
129,"434.7250 ",FM,Minus,0,,0,,,Name,GB3IC,4,0,Off,,,,,,,
130,"438.4500 ",FM,Minus,0,,0,,,Name,GB3IE,4,0,Off,,,,,,,
131,"145.1750 ",FM,Minus,0,,0,,,Name,GB3IG,4,0,Off,,,,,,,
132,"434.7000 ",FM,Minus,0,,0,,,Name,GB3IH,4,0,Off,,,,,,,
133,"145.1625 ",FM,Minus,0,,0,,,Name,GB3IK,4,0,Off,,,,,,,
134,"438.4250 ",FM,Minus,0,,0,,,Name,GB3IM-C,4,0,Off,,,,,,,
135,"438.4250 ",FM,Minus,0,,0,,,Name,GB3IM-R,4,0,Off,,,,,,,
136,"434.7250 ",FM,Minus,0,,0,,,Name,GB3IM-S,4,0,Off,,,,,,,
137,"145.0375 ",FM,Minus,0,,0,,,Name,GB3IN,4,0,Off,,,,,,,
138,"145.1625 ",FM,Minus,0,,0,,,Name,GB3IP,4,0,Off,,,,,,,
139,"145.1625 ",FM,Minus,0,,0,,,Name,GB3IR,4,0,Off,,,,,,,
140,"145.1500 ",FM,Minus,0,,0,,,Name,GB3IS,4,0,Off,,,,,,,
141,"434.8250 ",FM,Minus,0,,0,,,Name,GB3IW,4,0,Off,,,,,,,
142,"145.1875 ",FM,Minus,0,,0,,,Name,GB3JB,4,0,Off,,,,,,,
143,"438.5000 ",FM,Minus,0,,0,,,Name,GB3JC,4,0,Off,,,,,,,
144,"145.1875 ",FM,Minus,0,,0,,,Name,GB3JL,4,0,Off,,,,,,,
145,"434.6250 ",FM,Minus,0,,0,,,Name,GB3JS,4,0,Off,,,,,,,
146,"51.3300 ",FM,Minus,0,,0,,,Name,GB3JX,4,0,Off,,,,,,,
147,"438.5000 ",FM,Minus,0,,0,,,Name,GB3KC,4,0,Off,,,,,,,
148,"145.1875 ",FM,Minus,0,,0,,,Name,GB3KD,4,0,Off,,,,,,,
149,"145.0875 ",FM,Minus,0,,0,,,Name,GB3KE,4,0,Off,,,,,,,
150,"145.0625 ",FM,Minus,0,,0,,,Name,GB3KI,4,0,Off,,,,,,,
151,"438.5750 ",FM,Minus,0,,0,,,Name,GB3KK,4,0,Off,,,,,,,
152,"434.7000 ",FM,Minus,0,,0,,,Name,GB3KL,4,0,Off,,,,,,,
153,"145.1000 ",FM,Minus,0,,0,,,Name,GB3KN,4,0,Off,,,,,,,
154,"434.6750 ",FM,Minus,0,,0,,,Name,GB3KR,4,0,Off,,,,,,,
155,"145.0250 ",FM,Minus,0,,0,,,Name,GB3KS,4,0,Off,,,,,,,
156,"438.5750 ",FM,Minus,0,,0,,,Name,GB3KV,4,0,Off,,,,,,,
157,"145.1125 ",FM,Minus,0,,0,,,Name,GB3KY,4,0,Off,,,,,,,
158,"145.1125 ",FM,Minus,0,,0,,,Name,GB3LA,4,0,Off,,,,,,,
159,"145.1875 ",FM,Minus,0,,0,,,Name,GB3LB,4,0,Off,,,,,,,
160,"434.8250 ",FM,Minus,0,,0,,,Name,GB3LC,4,0,Off,,,,,,,
161,"145.0750 ",FM,Minus,0,,0,,,Name,GB3LD,4,0,Off,,,,,,,
162,"434.7000 ",FM,Minus,0,,0,,,Name,GB3LE,4,0,Off,,,,,,,
163,"434.9500 ",FM,Minus,0,,0,,,Name,GB3LF,4,0,Off,,,,,,,
164,"434.9750 ",FM,Minus,0,,0,,,Name,GB3LH,4,0,Off,,,,,,,
165,"434.8500 ",FM,Minus,0,,0,,,Name,GB3LI,4,0,Off,,,,,,,
166,"434.6000 ",FM,Minus,0,,0,,,Name,GB3LL,4,0,Off,,,,,,,
167,"145.1250 ",FM,Minus,0,,0,,,Name,GB3LM,4,0,Off,,,,,,,
168,"51.2500 ",FM,Minus,0,,0,,,Name,GB3LP,4,0,Off,,,,,,,
169,"438.4625 ",FM,Minus,0,,0,,,Name,GB3LR,4,0,Off,,,,,,,
170,"434.6500 ",FM,Minus,0,,0,,,Name,GB3LS,4,0,Off,,,,,,,
171,"434.8500 ",FM,Minus,0,,0,,,Name,GB3LT,4,0,Off,,,,,,,
172,"145.0750 ",FM,Minus,0,,0,,,Name,GB3LU,4,0,Off,,,,,,,
173,"434.6500 ",FM,Minus,0,,0,,,Name,GB3LV,4,0,Off,,,,,,,
174,"438.5000 ",FM,Minus,0,,0,,,Name,GB3LW,4,0,Off,,,,,,,
175,"145.0000 ",FM,Minus,0,,0,,,Name,GB3LY,4,0,Off,,,,,,,
176,"434.6250 ",FM,Minus,0,,0,,,Name,GB3MA,4,0,Off,,,,,,,
177,"438.4500 ",FM,Minus,0,,0,,,Name,GB3MD,4,0,Off,,,,,,,
178,"434.7500 ",FM,Minus,0,,0,,,Name,GB3ME,4,0,Off,,,,,,,
179,"434.6500 ",FM,Minus,0,,0,,,Name,GB3MF,4,0,Off,,,,,,,
180,"438.5000 ",FM,Minus,0,,0,,,Name,GB3MG,4,0,Off,,,,,,,
181,"145.0250 ",FM,Minus,0,,0,,,Name,GB3MH,4,0,Off,,,,,,,
182,"145.1125 ",FM,Minus,0,,0,,,Name,GB3MI,4,0,Off,,,,,,,
183,"434.6000 ",FM,Minus,0,,0,,,Name,GB3MK,4,0,Off,,,,,,,
184,"1,291.1500 ",FM,Minus,0,,0,,,Name,GB3MM,4,0,Off,,,,,,,
185,"145.0500 ",FM,Minus,0,,0,,,Name,GB3MN,4,0,Off,,,,,,,
186,"145.1500 ",FM,Minus,0,,0,,,Name,GB3MP,4,0,Off,,,,,,,
187,"434.9500 ",FM,Minus,0,,0,,,Name,GB3MR,4,0,Off,,,,,,,
188,"434.7750 ",FM,Minus,0,,0,,,Name,GB3MS,4,0,Off,,,,,,,
189,"438.5000 ",FM,Minus,0,,0,,,Name,GB3MT,4,0,Off,,,,,,,
190,"434.8500 ",FM,Minus,0,,0,,,Name,GB3MW,4,0,Off,,,,,,,
191,"145.0125 ",FM,Minus,0,,0,,,Name,GB3NA,4,0,Off,,,,,,,
192,"145.0250 ",FM,Minus,0,,0,,,Name,GB3NB,4,0,Off,,,,,,,
193,"145.1250 ",FM,Minus,0,,0,,,Name,GB3NC,4,0,Off,,,,,,,
194,"434.9500 ",FM,Minus,0,,0,,,Name,GB3ND,4,0,Off,,,,,,,
195,"145.1625 ",FM,Minus,0,,0,,,Name,GB3NE,4,0,Off,,,,,,,
196,"145.0250 ",FM,Minus,0,,0,,,Name,GB3NF,4,0,Off,,,,,,,
197,"145.0250 ",FM,Minus,0,,0,,,Name,GB3NG,4,0,Off,,,,,,,
198,"434.6750 ",FM,Minus,0,,0,,,Name,GB3NH,4,0,Off,,,,,,,
199,"145.1250 ",FM,Minus,0,,0,,,Name,GB3NI,4,0,Off,,,,,,,
200,"434.7000 ",FM,Minus,0,,0,,,Name,GB3NK,4,0,Off,,,,,,,
201,"145.1750 ",FM,Minus,0,,0,,,Name,GB3NL,4,0,Off,,,,,,,
202,"434.7750 ",FM,Minus,0,,0,,,Name,GB3NM,4,0,Off,,,,,,,
203,"434.6500 ",FM,Minus,0,,0,,,Name,GB3NN,4,0,Off,,,,,,,
204,"1,291.0000 ",FM,Minus,0,,0,,,Name,GB3NO,4,0,Off,,,,,,,
205,"438.4875 ",FM,Minus,0,,0,,,Name,GB3NP,4,0,Off,,,,,,,
206,"434.6000 ",FM,Minus,0,,0,,,Name,GB3NR,4,0,Off,,,,,,,
207,"430.6750 ",FM,Minus,0,,0,,,Name,GB3NS,4,0,Off,,,,,,,
208,"434.6000 ",FM,Minus,0,,0,,,Name,GB3NT,4,0,Off,,,,,,,
209,"438.4875 ",FM,Minus,0,,0,,,Name,GB3NU,4,0,Off,,,,,,,
210,"145.0250 ",FM,Minus,0,,0,,,Name,GB3NW,4,0,Off,,,,,,,
211,"438.4500 ",FM,Minus,0,,0,,,Name,GB3NX,4,0,Off,,,,,,,
212,"438.4250 ",FM,Minus,0,,0,,,Name,GB3NY,4,0,Off,,,,,,,
213,"145.0125 ",FM,Minus,0,,0,,,Name,GB3OA,4,0,Off,,,,,,,
214,"145.0500 ",FM,Minus,0,,0,,,Name,GB3OC,4,0,Off,,,,,,,
215,"438.5500 ",FM,Minus,0,,0,,,Name,GB3OH,4,0,Off,,,,,,,
216,"430.5125 ",FM,Minus,0,,0,,,Name,GB3OK,4,0,Off,,,,,,,
217,"438.5500 ",FM,Minus,0,,0,,,Name,GB3OM,4,0,Off,,,,,,,
218,"434.7250 ",FM,Minus,0,,0,,,Name,GB3OV,4,0,Off,,,,,,,
219,"438.5500 ",FM,Minus,0,,0,,,Name,GB3OY,4,0,Off,,,,,,,
220,"145.0250 ",FM,Minus,0,,0,,,Name,GB3PA,4,0,Off,,,,,,,
221,"145.1750 ",FM,Minus,0,,0,,,Name,GB3PC,4,0,Off,,,,,,,
222,"145.0750 ",FM,Minus,0,,0,,,Name,GB3PE,4,0,Off,,,,,,,
223,"145.1500 ",FM,Minus,0,,0,,,Name,GB3PI,4,0,Off,,,,,,,
224,"145.0625 ",FM,Minus,0,,0,,,Name,GB3PK,4,0,Off,,,,,,,
225,"145.1625 ",FM,Minus,0,,0,,,Name,GB3PL,4,0,Off,,,,,,,
226,"145.0500 ",FM,Minus,0,,0,,,Name,GB3PO,4,0,Off,,,,,,,
227,"434.9750 ",FM,Minus,0,,0,,,Name,GB3PP,4,0,Off,,,,,,,
228,"145.0750 ",FM,Minus,0,,0,,,Name,GB3PR,4,0,Off,,,,,,,
229,"1,291.0750 ",FM,Minus,0,,0,,,Name,GB3PS,4,0,Off,,,,,,,
230,"434.6000 ",FM,Minus,0,,0,,,Name,GB3PU,4,0,Off,,,,,,,
231,"145.1750 ",FM,Minus,0,,0,,,Name,GB3PW,4,0,Off,,,,,,,
232,"51.2800 ",FM,Minus,0,,0,,,Name,GB3PX,4,0,Off,,,,,,,
233,"434.8000 ",FM,Minus,0,,0,,,Name,GB3PY,4,0,Off,,,,,,,
234,"438.5000 ",FM,Minus,0,,0,,,Name,GB3PZ,4,0,Off,,,,,,,
235,"145.0375 ",FM,Minus,0,,0,,,Name,GB3RA,4,0,Off,,,,,,,
236,"434.8000 ",FM,Minus,0,,0,,,Name,GB3RB,4,0,Off,,,,,,,
237,"145.0750 ",FM,Minus,0,,0,,,Name,GB3RD,4,0,Off,,,,,,,
238,"434.8750 ",FM,Minus,0,,0,,,Name,GB3RE,4,0,Off,,,,,,,
239,"145.1750 ",FM,Minus,0,,0,,,Name,GB3RF,4,0,Off,,,,,,,
240,"434.8750 ",FM,Minus,0,,0,,,Name,GB3RH,4,0,Off,,,,,,,
241,"434.8750 ",FM,Minus,0,,0,,,Name,GB3RU,4,0,Off,,,,,,,
242,"145.0500 ",FM,Minus,0,,0,,,Name,GB3SB,4,0,Off,,,,,,,
243,"145.0250 ",FM,Minus,0,,0,,,Name,GB3SC,4,0,Off,,,,,,,
244,"434.9500 ",FM,Minus,0,,0,,,Name,GB3SD,4,0,Off,,,,,,,
245,"1,291.0750 ",FM,Minus,0,,0,,,Name,GB3SE,4,0,Off,,,,,,,
246,"438.5750 ",FM,Minus,0,,0,,,Name,GB3SF,4,0,Off,,,,,,,
247,"434.9750 ",FM,Minus,0,,0,,,Name,GB3SG,4,0,Off,,,,,,,
248,"145.0250 ",FM,Minus,0,,0,,,Name,GB3SI,4,0,Off,,,,,,,
249,"434.7500 ",FM,Minus,0,,0,,,Name,GB3SK,4,0,Off,,,,,,,
250,"51.2300 ",FM,Minus,0,,0,,,Name,GB3SL,4,0,Off,,,,,,,
251,"434.9250 ",FM,Minus,0,,0,,,Name,GB3SM,4,0,Off,,,,,,,
252,"145.1250 ",FM,Minus,0,,0,,,Name,GB3SN,4,0,Off,,,,,,,
253,"434.6000 ",FM,Minus,0,,0,,,Name,GB3SO,4,0,Off,,,,,,,
254,"434.7000 ",FM,Minus,0,,0,,,Name,GB3SP,4,0,Off,,,,,,,
255,"145.0000 ",FM,Minus,0,,0,,,Name,GB3SS,4,0,Off,,,,,,,
256,"434.8250 ",FM,Minus,0,,0,,,Name,GB3ST,4,0,Off,,,,,,,
257,"145.1125 ",FM,Minus,0,,0,,,Name,GB3SW,4,0,Off,,,,,,,
258,"51.2900 ",FM,Minus,0,,0,,,Name,GB3SX,4,0,Off,,,,,,,
259,"434.7500 ",FM,Minus,0,,0,,,Name,GB3SY,4,0,Off,,,,,,,
260,"434.9750 ",FM,Minus,0,,0,,,Name,GB3SZ,4,0,Off,,,,,,,
261,"145.1375 ",FM,Minus,0,,0,,,Name,GB3TA,4,0,Off,,,,,,,
262,"434.6750 ",FM,Minus,0,,0,,,Name,GB3TD,4,0,Off,,,,,,,
263,"434.8000 ",FM,Minus,0,,0,,,Name,GB3TF,4,0,Off,,,,,,,
264,"434.9750 ",FM,Minus,0,,0,,,Name,GB3TH,4,0,Off,,,,,,,
265,"434.9000 ",FM,Minus,0,,0,,,Name,GB3TJ,4,0,Off,,,,,,,
266,"145.0125 ",FM,Minus,0,,0,,,Name,GB3TO,4,0,Off,,,,,,,
267,"145.1250 ",FM,Minus,0,,0,,,Name,GB3TP,4,0,Off,,,,,,,
268,"145.0500 ",FM,Minus,0,,0,,,Name,GB3TR,4,0,Off,,,,,,,
269,"434.7750 ",FM,Minus,0,,0,,,Name,GB3TS,4,0,Off,,,,,,,
270,"434.8250 ",FM,Minus,0,,0,,,Name,GB3TU,4,0,Off,,,,,,,
271,"145.1250 ",FM,Minus,0,,0,,,Name,GB3TW,4,0,Off,,,,,,,
272,"29.5500 ",FM,Minus,0,,0,,,Name,GB3TX,4,0,Off,,,,,,,
273,"51.2800 ",FM,Minus,0,,0,,,Name,GB3TY,4,0,Off,,,,,,,
274,"434.7000 ",FM,Minus,0,,0,,,Name,GB3UB,4,0,Off,,,,,,,
275,"434.6250 ",FM,Minus,0,,0,,,Name,GB3UI,4,0,Off,,,,,,,
276,"438.4625 ",FM,Minus,0,,0,,,Name,GB3UK,4,0,Off,,,,,,,
277,"434.6500 ",FM,Minus,0,,0,,,Name,GB3UL,4,0,Off,,,,,,,
278,"51.2400 ",FM,Minus,0,,0,,,Name,GB3UM,4,0,Off,,,,,,,
279,"438.4250 ",FM,Minus,0,,0,,,Name,GB3UO,4,0,Off,,,,,,,
280,"434.6000 ",FM,Minus,0,,0,,,Name,GB3US,4,0,Off,,,,,,,
281,"145.1000 ",FM,Minus,0,,0,,,Name,GB3VA,4,0,Off,,,,,,,
282,"434.7000 ",FM,Minus,0,,0,,,Name,GB3VE,4,0,Off,,,,,,,
283,"434.9250 ",FM,Minus,0,,0,,,Name,GB3VH,4,0,Off,,,,,,,
284,"51.3600 ",FM,Minus,0,,0,,,Name,GB3VI,4,0,Off,,,,,,,
285,"145.0125 ",FM,Minus,0,,0,,,Name,GB3VM,4,0,Off,,,,,,,
286,"438.5250 ",FM,Minus,0,,0,,,Name,GB3VN,4,0,Off,,,,,,,
287,"434.6750 ",FM,Minus,0,,0,,,Name,GB3VS,4,0,Off,,,,,,,
288,"145.1250 ",FM,Minus,0,,0,,,Name,GB3VT,4,0,Off,,,,,,,
289,"145.0000 ",FM,Minus,0,,0,,,Name,GB3VW,4,0,Off,,,,,,,
290,"438.4750 ",FM,Minus,0,,0,,,Name,GB3WA,4,0,Off,,,,,,,
291,"434.9000 ",FM,Minus,0,,0,,,Name,GB3WB,4,0,Off,,,,,,,
292,"1,291.3750 ",FM,Minus,0,,0,,,Name,GB3WC,4,0,Off,,,,,,,
293,"145.1000 ",FM,Minus,0,,0,,,Name,GB3WD,4,0,Off,,,,,,,
